"Probe","R_lowLM","P_lowLM","R_highLM","P_highLM","Gene"
"TC04001945.hg.1",0.0263231508608289,"Not-Significant",0.732272672352239,"Significant","RBPJ"
"TC04001946.hg.1",0.0305021394971713,"Not-Significant",0.592270533580953,"Significant","RBPJ"
"TC14001288.hg.1",-0.12737305557784,"Not-Significant",0.720178506752644,"Significant","NUMB"
